user_id,campaign,group,age,income,region,impression,ad_spend,converted,revenue
5976,A,A,44,5869,Rural,1,4.47,1,100
5977,B,B,19,9255,Urban,1,5.78,0,0
5978,B,B,48,4794,Urban,1,6.87,0,0
5979,A,A,31,7351,Urban,1,1.48,0,0
5980,B,B,19,5078,Rural,1,3.64,1,120
5981,B,B,46,9971,Rural,1,5.15,0,0
5982,A,A,32,8693,Rural,0,3.4,0,0
5983,B,B,29,2975,Urban,0,1.44,0,0
5984,B,B,54,3075,Urban,1,1.78,0,0
5985,B,B,45,9822,Urban,0,8.22,0,0
5986,A,A,37,4989,Rural,1,9.2,0,0
5987,B,B,56,9062,Rural,1,2.37,0,0
5988,B,B,41,5467,Rural,0,3.24,0,0
5989,B,B,38,7340,Urban,1,6.87,0,0
5990,A,A,27,3451,Rural,1,9.59,0,0
5991,A,A,63,5823,Urban,1,3.7,0,0
5992,A,A,31,7262,Urban,1,8.7,0,0
5993,B,B,54,5932,Urban,1,5.55,0,0
5994,A,A,35,4028,Urban,0,9.61,0,0
5995,B,B,41,2362,Urban,1,2.23,0,0
5996,A,A,31,4429,Urban,0,9.76,0,0
5997,A,A,51,5632,Urban,0,4.97,0,0
5998,A,A,29,9444,Rural,1,9.58,0,0
5999,A,A,39,4318,Urban,1,5.13,0,0
6000,B,B,23,5085,Rural,1,5.77,0,0
6001,A,A,53,4345,Urban,1,8.24,0,0
6002,B,B,62,9147,Urban,1,7.5,0,0
6003,B,B,53,9631,Urban,0,6.58,0,0
6004,B,B,39,5598,Rural,0,4.75,0,0
6005,A,A,31,6329,Urban,1,8.13,0,0
6006,A,A,33,8718,Urban,1,9.53,1,100
6007,B,B,53,3731,Rural,1,1.09,0,0
6008,A,A,42,2026,Rural,1,6.29,0,0
6009,B,B,49,7590,Rural,0,8.79,0,0
6010,A,A,50,2092,Rural,0,6.88,0,0
6011,A,A,62,4664,Urban,1,8.21,0,0
6012,B,B,53,2308,Urban,1,9.06,0,0
6013,A,A,37,2051,Rural,1,7.76,0,0
6014,B,B,35,2318,Urban,1,7.45,0,0
6015,B,B,55,3992,Rural,1,9.68,0,0
6016,A,A,20,6276,Rural,1,8.77,1,100
6017,A,A,40,7688,Rural,1,8.34,0,0
6018,A,A,49,9287,Urban,1,1.78,0,0
6019,B,B,62,5891,Rural,1,3.15,0,0
6020,A,A,33,9018,Urban,1,6.01,0,0
6021,A,A,22,9210,Urban,1,7.39,0,0
6022,A,A,21,6742,Urban,1,3.73,0,0
6023,A,A,38,5956,Rural,1,1.84,0,0
6024,B,B,57,8057,Urban,1,3.8,0,0
6025,A,A,31,7379,Rural,0,7.94,0,0
6026,B,B,56,8340,Urban,1,8.9,0,0
6027,A,A,48,4692,Urban,1,9.22,0,0
6028,A,A,31,5018,Urban,0,4.41,0,0
6029,A,A,23,8398,Rural,1,4.35,0,0
6030,B,B,29,4024,Rural,0,4.66,0,0
6031,B,B,33,8875,Rural,1,4.38,0,0
6032,A,A,34,6431,Rural,1,7.0,0,0
6033,B,B,62,7672,Urban,1,4.22,0,0
6034,B,B,40,3525,Urban,1,1.18,0,0
6035,A,A,31,7085,Rural,1,4.95,0,0
6036,A,A,24,9043,Rural,1,3.02,0,0
6037,A,A,63,3278,Rural,0,1.26,0,0
6038,A,A,49,2513,Rural,1,5.24,0,0
6039,A,A,32,8125,Urban,1,2.85,0,0
6040,A,A,61,9874,Rural,1,5.07,0,0
6041,B,B,34,6337,Rural,0,3.5,0,0
6042,A,A,58,8292,Urban,0,6.43,0,0
6043,A,A,64,3733,Rural,0,9.92,0,0
6044,A,A,61,5370,Urban,1,5.93,0,0
6045,A,A,51,8900,Rural,1,6.82,0,0
6046,B,B,22,5921,Urban,1,9.27,1,120
6047,B,B,62,8763,Rural,1,4.37,0,0
6048,B,B,44,4500,Rural,0,2.5,0,0
6049,A,A,40,5464,Rural,0,3.55,0,0
6050,A,A,57,4259,Rural,1,4.63,0,0
6051,B,B,31,6763,Rural,1,6.81,0,0
6052,B,B,32,9705,Urban,1,1.04,0,0
6053,A,A,60,6689,Rural,1,8.68,0,0
6054,A,A,50,9762,Urban,1,1.68,0,0
6055,A,A,48,8274,Urban,1,9.11,0,0
6056,A,A,52,9496,Urban,0,9.54,0,0
6057,A,A,34,4659,Urban,1,9.91,0,0
6058,B,B,45,2255,Rural,0,8.29,0,0
6059,A,A,36,3502,Rural,1,2.28,0,0
6060,B,B,63,6656,Rural,1,7.36,0,0
6061,A,A,40,4110,Rural,1,2.83,0,0
6062,B,B,49,7430,Urban,1,9.07,0,0
6063,B,B,57,2406,Urban,1,3.85,0,0
6064,B,B,30,4849,Urban,1,3.94,0,0
6065,A,A,37,5176,Rural,1,9.26,0,0
6066,A,A,52,9784,Rural,0,1.12,0,0
6067,A,A,22,3860,Rural,1,2.75,0,0
6068,B,B,26,8158,Rural,0,4.8,0,0
6069,B,B,46,7806,Urban,1,7.31,0,0
6070,A,A,23,6354,Rural,1,6.83,0,0
6071,B,B,42,2722,Rural,1,7.02,0,0
6072,B,B,48,9579,Urban,0,8.92,0,0
6073,B,B,39,3282,Urban,1,2.09,1,120
6074,B,B,19,2613,Rural,1,5.7,0,0
6075,A,A,62,5331,Rural,1,7.53,0,0
6076,B,B,22,7790,Urban,1,6.73,0,0
6077,A,A,44,5116,Rural,0,5.03,0,0
6078,B,B,42,3978,Urban,1,1.15,0,0
6079,B,B,25,2812,Urban,1,1.54,0,0
6080,A,A,18,3786,Rural,0,2.07,0,0
6081,B,B,37,2330,Urban,1,4.09,0,0
6082,A,A,61,4212,Rural,1,2.06,1,100
6083,A,A,40,3216,Rural,1,4.83,0,0
6084,A,A,49,7640,Rural,0,2.61,0,0
6085,A,A,28,9568,Rural,0,8.01,0,0
6086,A,A,56,7493,Urban,1,8.84,0,0
6087,A,A,64,9232,Rural,0,4.51,0,0
6088,A,A,41,6482,Rural,1,5.6,0,0
6089,B,B,28,7614,Urban,1,9.58,1,120
6090,A,A,46,7913,Rural,1,5.82,1,100
6091,B,B,43,9860,Rural,1,9.96,0,0
6092,B,B,33,9582,Rural,1,2.28,0,0
6093,B,B,52,7913,Rural,0,8.76,0,0
6094,A,A,37,7910,Urban,1,5.47,0,0
6095,A,A,63,9197,Urban,0,1.2,0,0
6096,B,B,20,5337,Rural,1,9.75,0,0
6097,A,A,18,4375,Urban,1,9.69,0,0
6098,B,B,64,7611,Urban,1,4.45,0,0
6099,B,B,18,3240,Urban,1,9.59,0,0
6100,B,B,34,2319,Urban,0,2.27,0,0
6101,A,A,19,6494,Rural,1,7.12,1,100
6102,B,B,46,3914,Urban,0,2.73,0,0
6103,A,A,37,6200,Rural,0,3.22,0,0
6104,B,B,23,6791,Rural,1,8.01,0,0
6105,A,A,25,9160,Urban,1,4.4,0,0
6106,B,B,46,2329,Rural,1,1.06,0,0
6107,A,A,50,2659,Urban,1,4.73,0,0
6108,B,B,20,5688,Rural,1,3.05,0,0
6109,A,A,52,5118,Rural,1,7.15,0,0
6110,A,A,22,8742,Urban,1,2.75,0,0
6111,A,A,44,6916,Rural,0,8.58,0,0
6112,B,B,61,3972,Urban,1,3.4,0,0
6113,B,B,29,8784,Rural,1,4.54,0,0
6114,B,B,37,3793,Rural,1,3.68,0,0
6115,A,A,62,8457,Urban,0,6.8,0,0
6116,A,A,37,5218,Urban,1,1.91,0,0
6117,B,B,26,6557,Urban,1,5.3,0,0
6118,B,B,56,7703,Rural,0,4.01,0,0
6119,A,A,21,4533,Urban,0,8.96,0,0
6120,B,B,36,7771,Urban,0,1.66,0,0
6121,A,A,55,4457,Urban,1,8.47,0,0
6122,A,A,44,8170,Urban,0,2.51,0,0
6123,A,A,62,5100,Rural,1,1.8,0,0
6124,B,B,60,6366,Rural,0,2.82,0,0
6125,A,A,30,4733,Rural,1,1.92,0,0
6126,B,B,30,8644,Rural,0,5.69,0,0
6127,A,A,39,9420,Rural,0,9.89,0,0
6128,B,B,45,6480,Rural,1,1.31,0,0
6129,B,B,64,6155,Urban,0,5.15,0,0
6130,A,A,62,7226,Rural,1,4.47,0,0
6131,A,A,39,2219,Urban,1,4.06,0,0
6132,A,A,60,7560,Urban,1,3.99,1,100
6133,A,A,36,4818,Urban,0,9.06,0,0
6134,B,B,25,3906,Urban,1,1.17,0,0
6135,B,B,25,9825,Rural,1,7.97,0,0
6136,B,B,59,4611,Rural,1,3.28,0,0
6137,B,B,43,7691,Rural,0,4.45,0,0
6138,B,B,43,4593,Urban,0,4.78,1,120
6139,A,A,40,2095,Rural,1,3.74,0,0
6140,A,A,60,2988,Rural,1,1.84,0,0
6141,B,B,30,3112,Rural,1,2.03,0,0
6142,A,A,45,8971,Rural,1,3.68,0,0
6143,A,A,26,8041,Rural,1,8.4,0,0
6144,A,A,37,4278,Rural,1,2.21,0,0
6145,A,A,36,7063,Urban,0,7.68,0,0
6146,A,A,56,8418,Urban,1,3.6,0,0
6147,A,A,29,2245,Rural,1,8.95,1,100
6148,B,B,32,4158,Urban,1,4.85,0,0
6149,A,A,48,6329,Urban,1,2.55,0,0
6150,A,A,31,5349,Rural,1,9.87,0,0
6151,B,B,28,9644,Urban,1,2.59,0,0
6152,B,B,43,8560,Rural,0,6.11,0,0
6153,B,B,59,4725,Urban,1,6.12,0,0
6154,A,A,44,7247,Rural,1,4.36,1,100
6155,B,B,28,7356,Urban,0,9.56,0,0
6156,A,A,55,6077,Urban,0,8.59,0,0
6157,B,B,51,6898,Urban,0,8.47,0,0
6158,A,A,60,4666,Urban,0,9.77,0,0
6159,A,A,36,5199,Rural,0,5.11,0,0
6160,B,B,23,4754,Urban,1,1.87,0,0
6161,A,A,63,8994,Rural,0,7.89,0,0
6162,A,A,55,3417,Rural,1,4.43,0,0
6163,A,A,59,8618,Urban,1,2.71,0,0
6164,A,A,45,2654,Urban,1,5.35,0,0
6165,B,B,18,4442,Rural,1,9.33,1,120
6166,B,B,52,2110,Urban,1,2.54,0,0
6167,B,B,57,2089,Rural,1,8.64,0,0
6168,A,A,25,2762,Urban,1,4.76,0,0
6169,B,B,64,7399,Rural,0,2.23,0,0
6170,B,B,24,7452,Urban,0,8.64,0,0
6171,A,A,28,9391,Urban,1,9.73,0,0
6172,B,B,56,5172,Rural,0,3.62,0,0
6173,B,B,21,4179,Rural,1,3.73,0,0
6174,B,B,42,7132,Rural,0,4.51,0,0
6175,A,A,29,4504,Urban,1,8.33,0,0
6176,B,B,43,3464,Urban,1,1.09,0,0
6177,B,B,55,2097,Urban,1,3.02,0,0
6178,B,B,63,7239,Urban,1,7.35,0,0
6179,A,A,29,2292,Rural,1,4.65,0,0
6180,A,A,60,3839,Rural,1,3.97,0,0
6181,B,B,54,3734,Urban,1,8.85,0,0
6182,B,B,63,7120,Urban,1,9.26,0,0
6183,B,B,41,4619,Urban,1,9.53,0,0
6184,A,A,33,8393,Rural,0,3.45,0,0
6185,A,A,30,6747,Rural,1,9.21,0,0
6186,B,B,42,4196,Urban,1,7.63,0,0
6187,B,B,21,5466,Rural,1,2.39,0,0
6188,A,A,28,8187,Urban,0,6.49,0,0
6189,A,A,49,3906,Urban,1,1.24,0,0
6190,B,B,24,3721,Rural,0,7.38,0,0
6191,A,A,63,5691,Rural,1,7.6,0,0
6192,B,B,28,7163,Rural,1,8.1,0,0
6193,B,B,45,9245,Rural,1,2.55,0,0
6194,A,A,58,9393,Urban,1,6.65,0,0
6195,B,B,40,8305,Rural,1,2.61,0,0
6196,B,B,62,3816,Rural,1,9.52,0,0
6197,B,B,40,2252,Rural,1,7.08,0,0
6198,B,B,45,6227,Rural,0,1.86,0,0
6199,B,B,60,5519,Urban,1,2.68,0,0
6200,B,B,64,3907,Urban,1,6.97,0,0
6201,B,B,43,3910,Rural,1,5.29,0,0
6202,A,A,42,4521,Rural,1,7.63,0,0
6203,A,A,46,7775,Urban,1,3.53,0,0
6204,B,B,36,5849,Urban,0,6.92,0,0
6205,A,A,50,7228,Rural,0,2.59,0,0
6206,B,B,53,8849,Urban,1,5.89,0,0
6207,B,B,31,3058,Urban,0,9.62,0,0
6208,A,A,31,5538,Urban,1,6.65,0,0
6209,B,B,52,8021,Urban,1,1.45,0,0
6210,B,B,47,4322,Rural,1,9.9,0,0
6211,A,A,45,2186,Urban,1,2.41,0,0
6212,A,A,34,2948,Urban,1,7.46,0,0
6213,A,A,20,4290,Rural,1,5.79,0,0
6214,A,A,33,6359,Rural,1,3.65,0,0
6215,A,A,63,8093,Rural,0,2.6,0,0
6216,A,A,47,6617,Urban,1,2.6,0,0
6217,B,B,46,9106,Rural,0,8.73,0,0
6218,A,A,62,9845,Urban,1,8.86,0,0
6219,A,A,32,7660,Rural,1,5.19,0,0
6220,B,B,63,6878,Urban,0,1.93,0,0
6221,B,B,42,9254,Rural,1,8.96,0,0
6222,A,A,55,6630,Rural,1,5.38,0,0
6223,B,B,59,2209,Urban,1,4.95,0,0
6224,B,B,64,4093,Rural,1,4.67,1,120
6225,B,B,55,5538,Rural,1,4.29,0,0
6226,B,B,40,3563,Rural,1,5.73,0,0
6227,B,B,42,2025,Rural,0,6.44,0,0
6228,B,B,59,9433,Rural,1,5.2,0,0
6229,B,B,24,2174,Urban,1,9.07,0,0
6230,A,A,39,7635,Urban,1,3.86,0,0
6231,B,B,34,3334,Rural,1,6.2,0,0
6232,A,A,35,2321,Rural,1,3.7,1,100
6233,B,B,58,7698,Urban,1,7.78,1,120
6234,B,B,27,7254,Urban,1,1.92,0,0
6235,A,A,27,6150,Rural,0,2.7,0,0
6236,B,B,24,6047,Urban,1,8.21,0,0
6237,B,B,55,7662,Rural,0,2.65,0,0
6238,A,A,44,7705,Rural,1,6.63,0,0
6239,B,B,50,9698,Rural,1,9.73,0,0
6240,B,B,18,5227,Rural,1,5.71,0,0
6241,A,A,61,3872,Urban,0,2.69,0,0
6242,A,A,51,8811,Urban,1,3.89,0,0
6243,B,B,21,8290,Urban,0,8.41,0,0
6244,A,A,34,7604,Rural,0,4.16,0,0
6245,B,B,21,8742,Urban,0,7.51,0,0
6246,B,B,60,4067,Rural,1,8.0,0,0
6247,A,A,43,9436,Rural,0,5.51,0,0
6248,A,A,21,2332,Urban,0,8.05,0,0
6249,A,A,18,7674,Rural,1,3.85,0,0
6250,A,A,24,7002,Rural,0,5.65,1,100
6251,B,B,47,4991,Rural,0,7.18,0,0
6252,A,A,26,2910,Urban,1,2.51,0,0
6253,A,A,52,6496,Rural,1,3.46,0,0
6254,B,B,25,2949,Urban,1,6.87,0,0
6255,B,B,41,7425,Rural,1,6.9,0,0
6256,B,B,36,4075,Urban,1,5.44,0,0
6257,B,B,53,4514,Rural,1,8.16,0,0
6258,B,B,60,5331,Urban,1,5.34,1,120
6259,B,B,44,9701,Urban,1,8.93,0,0
6260,B,B,49,5029,Rural,0,7.62,0,0
6261,B,B,31,8006,Rural,1,3.83,0,0
6262,B,B,35,2100,Rural,0,4.56,0,0
6263,A,A,45,6646,Rural,1,7.01,0,0
6264,A,A,46,8945,Urban,0,9.05,0,0
6265,B,B,33,4400,Rural,0,2.61,0,0
6266,A,A,52,5371,Urban,1,5.63,0,0
6267,B,B,64,7801,Rural,1,2.07,1,120
6268,B,B,48,4343,Urban,1,3.52,0,0
6269,B,B,21,2352,Urban,0,7.17,0,0
6270,B,B,54,4955,Urban,0,1.7,0,0
6271,A,A,34,9297,Rural,1,6.96,0,0
6272,A,A,56,3018,Rural,1,9.11,0,0
6273,B,B,63,3179,Urban,1,9.72,0,0
6274,A,A,43,7193,Urban,1,2.95,0,0
6275,A,A,56,9509,Urban,0,7.74,0,0
6276,B,B,58,5536,Urban,1,9.34,0,0
6277,B,B,21,9257,Urban,0,1.82,0,0
6278,A,A,47,5650,Rural,0,4.73,0,0
6279,A,A,47,4502,Urban,0,9.27,0,0
6280,B,B,39,5819,Rural,1,2.83,0,0
6281,B,B,28,8855,Rural,1,9.4,0,0
6282,A,A,19,2979,Rural,1,5.74,0,0
6283,B,B,61,7451,Urban,0,1.9,0,0
6284,B,B,29,6834,Urban,1,5.05,0,0
6285,B,B,47,2976,Urban,1,3.94,0,0
6286,A,A,53,3371,Urban,0,3.54,0,0
6287,A,A,35,4280,Rural,1,5.87,0,0
6288,B,B,43,7897,Rural,1,5.35,0,0
6289,A,A,24,9765,Rural,1,5.34,0,0
6290,B,B,18,9167,Urban,1,1.79,0,0
6291,A,A,43,8245,Urban,1,8.22,0,0
6292,A,A,40,7048,Urban,1,5.33,0,0
6293,A,A,43,6576,Urban,0,8.39,0,0
6294,B,B,62,7333,Urban,0,8.42,0,0
6295,B,B,23,2107,Urban,1,3.85,0,0
6296,B,B,23,9332,Rural,0,1.04,0,0
6297,A,A,61,2972,Rural,1,9.2,1,100
6298,B,B,25,3626,Urban,1,7.85,0,0
6299,B,B,41,2703,Rural,0,1.97,0,0
6300,B,B,39,8478,Rural,1,7.32,0,0
6301,B,B,36,8229,Rural,1,1.18,1,120
6302,A,A,54,8877,Rural,1,1.25,0,0
6303,B,B,35,2874,Urban,1,5.73,0,0
6304,B,B,48,7543,Rural,1,1.86,0,0
6305,A,A,54,9780,Urban,0,9.68,0,0
6306,B,B,47,5809,Urban,1,9.04,0,0
6307,A,A,59,4411,Rural,0,6.85,0,0
6308,A,A,50,4107,Urban,1,1.57,0,0
6309,A,A,27,5553,Rural,1,3.92,0,0
6310,B,B,54,3273,Urban,1,4.35,0,0
6311,A,A,29,2559,Urban,1,5.33,0,0
6312,A,A,47,2116,Rural,0,2.52,0,0
6313,A,A,44,9906,Rural,1,6.2,0,0
6314,B,B,56,6969,Urban,1,4.92,0,0
6315,A,A,26,9058,Rural,1,9.53,0,0
6316,A,A,38,7063,Urban,1,9.43,0,0
6317,A,A,29,5046,Rural,1,6.09,0,0
6318,B,B,46,7664,Urban,1,6.8,0,0
6319,A,A,50,2043,Urban,1,2.24,0,0
6320,A,A,60,2508,Urban,1,3.01,0,0
6321,B,B,32,8107,Urban,0,9.11,0,0
6322,B,B,19,7284,Urban,1,7.29,1,120
6323,B,B,56,5439,Rural,0,2.7,0,0
6324,A,A,61,5928,Urban,1,6.13,0,0
6325,A,A,35,7411,Rural,1,9.41,0,0
6326,A,A,20,6944,Rural,1,4.11,0,0
6327,A,A,24,7975,Urban,1,2.67,0,0
6328,B,B,60,2916,Urban,1,9.48,0,0
6329,A,A,35,4945,Rural,1,5.15,0,0
6330,B,B,61,2798,Urban,1,4.76,0,0
6331,A,A,55,6971,Urban,0,3.41,0,0
6332,A,A,54,3760,Rural,0,9.02,0,0
6333,A,A,50,4333,Rural,0,8.61,0,0
6334,B,B,61,5275,Rural,1,4.63,0,0
6335,B,B,48,8827,Rural,1,1.28,0,0
6336,B,B,28,9691,Rural,1,5.02,0,0
6337,B,B,21,2818,Rural,1,2.63,0,0
6338,A,A,35,4168,Urban,1,2.28,0,0
6339,A,A,21,7040,Rural,1,4.54,0,0
6340,A,A,51,9923,Rural,1,1.89,0,0
6341,A,A,46,5735,Urban,0,9.62,0,0
6342,A,A,41,9831,Urban,0,1.43,0,0
6343,B,B,39,5065,Urban,1,4.61,0,0
6344,B,B,19,5259,Urban,1,2.46,0,0
6345,A,A,61,2906,Urban,0,7.2,0,0
6346,A,A,23,6108,Urban,1,1.71,0,0
6347,A,A,59,2602,Rural,1,5.92,0,0
6348,A,A,42,6295,Urban,1,7.96,0,0
6349,B,B,38,4633,Urban,1,9.55,0,0
6350,A,A,33,3791,Urban,1,7.29,0,0
6351,A,A,48,5527,Urban,0,1.9,0,0
6352,A,A,31,6543,Rural,1,1.8,0,0
6353,A,A,56,3811,Urban,1,7.58,1,100
6354,B,B,45,5911,Urban,1,2.94,1,120
6355,A,A,49,2840,Rural,0,5.03,0,0
6356,B,B,45,5142,Rural,1,9.79,0,0
6357,B,B,26,6685,Rural,1,8.38,0,0
6358,A,A,62,9963,Urban,1,8.62,0,0
6359,A,A,39,7249,Rural,1,8.75,0,0
6360,A,A,49,9032,Rural,1,6.58,0,0
6361,A,A,22,4090,Rural,1,7.7,0,0
6362,A,A,40,6615,Urban,0,4.23,0,0
6363,B,B,22,3036,Urban,0,9.99,0,0
6364,B,B,59,2724,Rural,1,3.52,0,0
6365,B,B,49,8766,Urban,1,6.31,0,0
6366,B,B,27,2987,Urban,1,3.54,0,0
6367,B,B,56,2802,Urban,0,2.01,0,0
6368,A,A,32,4582,Urban,1,6.11,0,0
6369,A,A,24,8445,Urban,0,4.18,0,0
6370,B,B,46,5837,Rural,1,6.25,1,120
6371,A,A,64,2526,Rural,0,6.03,0,0
6372,A,A,20,3665,Rural,0,5.88,0,0
6373,B,B,36,9740,Rural,0,2.11,0,0
6374,B,B,27,3138,Urban,1,4.96,0,0
6375,B,B,45,2459,Rural,1,8.31,0,0
6376,A,A,46,8975,Rural,1,3.84,0,0
6377,B,B,32,4552,Urban,1,4.99,0,0
6378,B,B,52,9475,Urban,1,5.44,0,0
6379,A,A,23,7027,Urban,1,8.76,0,0
6380,A,A,29,8082,Urban,1,6.9,0,0
6381,B,B,64,6420,Rural,1,1.9,0,0
6382,A,A,55,6674,Urban,1,8.79,0,0
6383,B,B,30,4808,Urban,1,8.49,0,0
6384,A,A,46,9342,Urban,1,7.78,0,0
6385,B,B,36,4898,Urban,1,5.19,0,0
6386,A,A,20,7633,Urban,0,7.82,0,0
6387,A,A,25,5243,Urban,1,5.31,0,0
6388,A,A,25,6068,Rural,1,7.63,0,0
6389,B,B,37,9103,Rural,1,8.92,0,0
6390,B,B,64,8645,Rural,1,9.01,0,0
6391,B,B,21,8096,Urban,1,5.09,0,0
6392,A,A,38,8477,Urban,0,8.73,0,0
6393,A,A,20,4331,Rural,1,1.91,0,0
6394,A,A,62,6570,Rural,1,1.92,0,0
6395,B,B,25,7173,Rural,1,5.93,0,0
6396,A,A,40,7577,Rural,1,6.87,0,0
6397,B,B,33,7698,Urban,0,2.38,0,0
6398,B,B,30,7539,Rural,1,5.25,0,0
6399,B,B,20,5685,Urban,0,1.85,0,0
6400,B,B,26,2631,Urban,1,6.42,1,120
6401,B,B,31,6798,Urban,0,8.7,0,0
6402,A,A,30,4456,Rural,1,7.64,0,0
6403,A,A,24,2981,Rural,1,4.4,0,0
6404,A,A,32,7423,Rural,0,9.94,0,0
6405,A,A,24,8054,Urban,1,6.97,0,0
6406,A,A,55,6654,Urban,1,8.34,0,0
6407,A,A,51,6317,Rural,1,7.03,0,0
6408,B,B,58,3556,Urban,1,9.9,0,0
6409,A,A,39,4205,Rural,1,8.39,0,0
6410,B,B,41,6443,Urban,1,5.67,1,120
6411,B,B,54,7278,Urban,1,4.3,1,120
6412,B,B,61,6984,Urban,1,7.14,0,0
6413,B,B,18,5955,Urban,1,6.31,0,0
6414,B,B,27,2921,Urban,1,6.66,0,0
6415,A,A,60,7354,Urban,0,4.09,0,0
6416,A,A,33,8805,Urban,1,4.86,0,0
6417,A,A,63,2404,Rural,0,6.02,0,0
6418,B,B,25,7376,Urban,1,8.55,0,0
6419,A,A,42,6772,Urban,1,7.87,0,0
6420,A,A,29,6684,Rural,1,2.07,0,0
6421,B,B,42,3620,Rural,1,3.21,0,0
6422,B,B,34,8701,Rural,1,1.24,0,0
6423,A,A,43,4952,Rural,1,1.07,0,0
6424,B,B,63,5118,Urban,1,3.02,0,0
6425,B,B,31,9380,Urban,0,8.19,0,0
6426,B,B,58,8622,Rural,0,9.14,0,0
6427,A,A,53,8630,Urban,1,4.53,0,0
6428,B,B,40,3594,Rural,1,6.07,0,0
6429,B,B,60,2565,Urban,1,7.35,0,0
6430,B,B,23,9509,Urban,1,9.58,0,0
6431,B,B,64,8667,Urban,1,9.22,0,0
6432,B,B,22,6799,Urban,1,1.51,0,0
6433,A,A,60,9670,Urban,0,3.23,0,0
6434,A,A,42,9173,Rural,1,1.44,0,0
6435,B,B,35,4868,Urban,1,6.55,0,0
6436,B,B,30,9311,Urban,0,7.39,0,0
6437,A,A,60,2857,Urban,1,3.77,0,0
6438,A,A,31,3284,Urban,1,8.68,0,0
6439,B,B,45,2584,Urban,0,5.08,0,0
6440,B,B,35,8829,Rural,1,9.99,0,0
6441,A,A,45,6327,Urban,1,1.0,0,0
6442,B,B,44,8413,Rural,1,1.99,0,0
6443,B,B,49,9083,Urban,1,3.72,1,120
6444,A,A,64,9614,Urban,0,1.23,0,0
6445,A,A,26,9017,Rural,1,8.04,0,0
6446,A,A,57,3245,Urban,1,1.47,0,0
6447,A,A,49,2051,Urban,1,7.74,0,0
6448,B,B,37,4163,Rural,0,1.47,0,0
6449,B,B,45,2537,Urban,1,3.27,0,0
6450,B,B,50,9732,Rural,1,8.57,0,0
6451,B,B,21,2540,Rural,0,9.56,0,0
6452,A,A,63,7138,Rural,0,4.73,0,0
6453,A,A,51,2814,Urban,1,9.73,0,0
6454,B,B,20,3415,Urban,1,6.64,0,0
6455,B,B,43,4838,Rural,1,4.74,0,0
6456,B,B,25,3652,Urban,1,8.23,0,0
6457,A,A,23,4665,Rural,1,3.66,0,0
6458,A,A,33,6514,Urban,1,3.39,0,0
6459,A,A,41,6062,Rural,1,6.91,0,0
6460,B,B,56,4356,Urban,1,4.51,0,0
6461,B,B,47,5810,Rural,0,2.22,0,0
6462,B,B,62,2863,Urban,1,1.6,0,0
6463,A,A,30,2185,Rural,1,8.09,0,0
6464,B,B,22,6356,Urban,0,7.08,0,0
6465,A,A,42,3551,Rural,1,4.71,0,0
6466,B,B,37,7392,Urban,1,9.07,0,0
6467,B,B,35,4207,Urban,1,4.7,1,120
6468,A,A,64,9013,Rural,1,7.39,0,0
6469,A,A,35,2761,Urban,1,9.18,0,0
6470,B,B,19,6319,Urban,1,8.57,0,0
6471,A,A,27,3279,Urban,1,5.6,0,0
6472,A,A,62,6275,Urban,1,7.13,0,0
6473,A,A,64,8163,Rural,1,4.72,0,0
6474,A,A,29,7743,Urban,1,6.82,1,100
6475,A,A,64,6727,Urban,1,3.32,0,0
6476,B,B,30,9873,Rural,1,4.91,0,0
6477,B,B,64,9635,Urban,0,2.89,0,0
6478,B,B,28,5694,Rural,1,1.34,0,0
6479,B,B,36,5281,Urban,1,6.3,0,0
6480,A,A,52,3536,Rural,1,8.78,0,0
6481,B,B,56,8201,Urban,1,1.23,0,0
6482,A,A,43,5164,Rural,0,2.76,0,0
6483,B,B,63,9388,Rural,0,5.14,0,0
6484,B,B,31,4770,Rural,1,6.99,0,0
6485,A,A,62,3963,Urban,0,2.54,0,0
6486,B,B,61,9399,Rural,1,1.51,0,0
6487,B,B,41,5845,Urban,0,5.67,0,0
6488,B,B,58,5435,Rural,1,8.37,0,0
6489,B,B,18,6710,Rural,1,1.32,0,0
6490,B,B,60,2561,Rural,0,4.14,0,0
6491,B,B,39,4421,Urban,1,6.97,1,120
6492,B,B,40,6717,Urban,0,2.18,0,0
6493,A,A,36,9623,Rural,1,3.12,0,0
6494,B,B,35,4135,Rural,1,5.82,1,120
6495,B,B,29,9187,Rural,1,9.58,0,0
6496,B,B,45,7109,Rural,1,3.59,0,0
6497,B,B,45,4061,Rural,1,5.39,0,0
6498,B,B,50,4180,Rural,1,4.6,0,0
6499,B,B,36,3960,Rural,1,9.08,0,0
6500,A,A,45,5879,Rural,0,1.65,0,0
6501,B,B,54,7153,Urban,1,6.1,1,120
6502,B,B,43,9035,Rural,0,8.62,0,0
6503,A,A,52,5279,Urban,1,9.89,0,0
6504,A,A,51,5884,Rural,1,7.29,0,0
6505,B,B,52,5270,Urban,1,4.42,0,0
6506,B,B,57,6687,Urban,0,4.71,0,0
6507,B,B,33,2582,Rural,1,4.17,0,0
6508,A,A,55,9322,Urban,1,6.43,0,0
6509,A,A,30,3613,Urban,0,7.65,0,0
6510,B,B,40,3101,Rural,1,8.38,0,0
6511,B,B,39,9339,Rural,0,4.75,0,0
6512,A,A,33,2288,Rural,1,7.45,0,0
