user_id,campaign,age,income,region,impression,ad_spend,converted
8046,A,41,3755,Rural,1,2.4,0
8047,A,47,3565,Rural,1,1.12,0
8048,A,25,2635,Rural,1,1.89,0
8049,B,39,5299,Urban,1,9.4,0
8050,B,42,4583,Urban,1,8.61,1
8051,B,27,3281,Urban,0,6.01,0
8052,B,46,2739,Urban,1,7.31,0
8053,B,57,2817,Urban,1,4.99,0
8054,B,18,3406,Urban,0,9.74,0
8055,B,38,2957,Urban,1,8.25,0
8056,B,56,4367,Urban,1,6.25,0
8057,B,41,3574,Urban,1,5.91,0
8058,B,26,1855,Urban,1,5.43,1
8059,A,61,1624,Urban,1,5.15,0
8060,B,43,4188,Rural,0,3.3,0
8061,A,26,1612,Urban,1,3.32,0
8062,B,37,2581,Urban,1,9.43,0
8063,B,52,2472,Urban,1,4.9,0
8064,A,53,1513,Rural,1,1.53,0
8065,B,59,3372,Urban,1,6.07,0
8066,A,53,2851,Rural,1,1.52,0
8067,A,26,2234,Urban,1,4.34,0
8068,B,39,5502,Urban,1,7.61,0
8069,B,18,500,Rural,1,2.16,0
8070,B,22,1963,Urban,1,4.87,0
8071,A,26,2307,Urban,1,2.79,0
8072,A,54,1369,Urban,1,2.28,0
8073,B,55,5709,Urban,1,4.75,0
8074,A,36,5696,Urban,1,2.96,0
8075,B,25,2178,Urban,0,6.07,1
8076,B,59,4522,Urban,1,8.75,0
8077,B,60,3715,Rural,1,2.65,0
8078,A,49,4987,Urban,1,4.68,0
8079,B,30,2871,Urban,0,4.35,0
8080,B,37,3517,Urban,1,7.95,0
8081,B,53,4683,Urban,1,8.77,0
8082,A,60,4499,Urban,1,4.42,0
8083,A,61,3181,Urban,1,2.81,0
8084,B,54,1868,Rural,1,2.99,0
8085,B,47,2083,Urban,1,8.83,1
8086,B,27,780,Urban,1,6.59,0
8087,B,48,3944,Urban,1,5.53,0
8088,B,42,3254,Urban,1,9.6,0
8089,B,46,3347,Rural,1,3.91,1
8090,B,41,2969,Urban,1,8.83,1
8091,A,56,1627,Urban,1,2.1,0
8092,B,38,3375,Rural,1,3.02,0
8093,B,58,3726,Rural,0,3.38,0
8094,B,26,1958,Urban,1,7.52,0
8095,B,59,2965,Rural,1,2.57,0
8096,B,59,2221,Urban,1,6.99,0
8097,B,19,2741,Urban,1,8.11,1
8098,B,21,1637,Urban,0,6.08,1
8099,B,25,2678,Urban,1,8.15,0
8100,B,49,4952,Urban,1,6.34,0
8101,B,31,2397,Urban,1,6.82,0
8102,A,30,2182,Urban,1,2.54,0
8103,A,38,2258,Urban,0,4.61,0
8104,B,41,2771,Urban,1,5.35,0
8105,B,35,5150,Rural,1,4.49,0
8106,B,62,4686,Urban,1,7.32,1
8107,A,57,2827,Urban,1,4.24,0
8108,A,43,2228,Urban,0,5.65,0
8109,A,49,886,Urban,1,2.67,0
8110,A,61,1906,Urban,1,4.12,0
8111,B,50,630,Rural,1,3.15,0
8112,A,48,3888,Urban,1,5.87,1
8113,A,35,4602,Rural,1,2.59,0
8114,A,52,2549,Urban,1,5.03,1
8115,A,29,3460,Rural,1,1.41,0
8116,B,42,1693,Urban,0,5.42,0
8117,B,62,672,Rural,1,2.09,0
8118,B,48,3066,Urban,1,7.83,1
8119,A,27,3460,Urban,0,3.48,0
8120,B,64,5044,Urban,1,5.87,0
8121,B,51,5475,Urban,0,7.82,1
8122,A,20,2665,Urban,1,5.31,0
8123,B,63,4094,Urban,1,4.8,1
8124,B,56,3378,Rural,1,4.76,0
8125,A,25,3002,Urban,1,2.14,0
8126,A,49,2955,Urban,1,2.38,0
8127,A,60,2826,Urban,1,5.35,0
8128,A,46,2877,Urban,0,3.97,0
8129,B,39,4987,Urban,1,9.64,0
8130,B,37,3257,Urban,1,6.77,0
8131,A,23,5090,Urban,1,5.7,0
8132,B,60,1922,Urban,1,5.44,0
8133,A,46,500,Urban,1,4.47,0
8134,B,59,2444,Rural,1,4.98,0
8135,A,34,1996,Urban,1,3.5,0
8136,B,48,1207,Urban,0,4.01,1
8137,A,51,4560,Urban,0,2.26,0
8138,B,55,1396,Urban,0,9.15,1
8139,B,54,3699,Urban,1,6.95,1
8140,B,21,5417,Rural,1,3.61,1
8141,B,19,1620,Rural,0,4.4,0
8142,A,29,2722,Urban,1,5.25,0
8143,A,52,4623,Urban,1,3.91,0
8144,A,23,2501,Rural,0,2.72,0
8145,B,63,3398,Urban,0,6.81,1
8146,B,25,3767,Urban,1,8.05,0
8147,B,38,3208,Urban,1,4.2,0
8148,A,63,2462,Urban,1,2.55,0
8149,B,52,2062,Rural,1,4.55,0
8150,A,65,1686,Rural,1,1.63,0
8151,A,32,3715,Urban,1,3.34,1
8152,A,24,2210,Rural,1,2.33,0
8153,A,32,4435,Urban,1,4.37,0
8154,B,62,4907,Rural,1,2.25,0
8155,A,23,1611,Urban,1,5.06,0
8156,A,64,3885,Urban,1,4.47,0
8157,A,34,5470,Urban,1,5.42,0
8158,B,21,1973,Urban,1,7.21,0
8159,A,39,4440,Urban,1,3.66,0
8160,A,49,3674,Urban,1,3.49,0
8161,A,39,4152,Rural,0,1.01,0
8162,B,44,2092,Rural,1,2.12,1
8163,B,63,5286,Urban,1,4.79,0
8164,A,32,2196,Rural,0,2.86,0
8165,B,61,3768,Rural,1,4.64,1
8166,A,39,2924,Urban,1,3.99,0
8167,A,45,3643,Urban,1,2.72,0
8168,B,59,1819,Rural,1,2.44,0
8169,B,55,1527,Urban,1,5.54,0
8170,A,26,3344,Urban,1,5.63,0
8171,B,51,2559,Urban,1,7.13,0
8172,B,53,2518,Urban,1,8.82,0
8173,B,26,3653,Rural,1,3.52,0
8174,B,32,1206,Urban,1,7.66,0
8175,A,62,4448,Rural,1,2.22,0
8176,B,37,3143,Rural,1,2.09,0
8177,B,25,3915,Urban,1,6.67,0
8178,A,45,3632,Rural,1,2.73,0
8179,B,36,3698,Urban,1,6.93,0
8180,A,33,1561,Urban,1,3.74,0
8181,B,28,4397,Rural,0,3.58,0
8182,B,59,3327,Urban,1,6.28,1
8183,A,25,2430,Rural,0,2.03,0
8184,B,50,2849,Urban,0,4.81,0
8185,B,27,3434,Rural,1,4.9,0
8186,B,35,3216,Urban,0,4.2,0
8187,B,52,3716,Urban,1,6.9,1
8188,B,60,4984,Urban,0,5.26,0
8189,A,20,1756,Urban,1,2.23,0
8190,A,57,3900,Urban,1,4.61,1
8191,A,44,2871,Urban,0,5.94,0
8192,A,45,4371,Urban,1,5.0,0
8193,B,63,4950,Urban,0,5.52,0
8194,A,23,3235,Urban,1,3.97,0
8195,A,64,3744,Urban,1,2.2,0
8196,B,31,4459,Rural,1,3.6,0
8197,B,24,4197,Rural,0,2.3,0
8198,B,27,4508,Urban,1,8.77,0
8199,A,32,2642,Urban,1,2.23,0
8200,A,48,2379,Urban,1,2.04,0
8201,A,46,1636,Urban,0,5.45,0
8202,B,59,2765,Urban,1,9.66,0
8203,B,34,2898,Urban,1,4.52,0
8204,B,46,2827,Urban,1,5.67,0
8205,B,61,3590,Urban,1,8.45,0
8206,B,32,3621,Urban,0,7.24,0
8207,A,43,2921,Urban,1,5.8,0
8208,B,29,3416,Rural,1,3.17,0
8209,A,42,3992,Rural,1,1.01,0
8210,B,58,2041,Rural,1,2.06,0
8211,A,22,4119,Urban,1,4.26,0
8212,B,21,2266,Urban,0,8.51,0
8213,A,61,4726,Urban,1,5.16,0
8214,B,65,3199,Urban,1,9.47,0
8215,A,58,3076,Urban,1,2.92,0
8216,A,48,852,Rural,1,2.48,0
8217,B,20,3789,Rural,1,4.48,0
8218,B,20,3114,Rural,0,4.51,1
8219,B,43,3208,Rural,1,3.23,0
8220,A,34,2888,Urban,1,4.5,0
8221,B,27,3750,Rural,1,3.65,1
8222,B,19,3990,Rural,1,3.79,0
8223,B,41,3580,Urban,0,5.69,0
8224,A,28,4580,Urban,1,4.73,0
8225,A,41,2136,Urban,1,4.84,0
8226,B,52,2288,Urban,1,5.18,1
8227,A,40,3488,Urban,1,3.77,0
8228,B,49,3794,Rural,1,3.27,0
8229,B,40,3620,Urban,0,8.49,1
8230,A,51,1454,Urban,1,4.67,0
8231,A,58,1556,Urban,1,3.9,0
8232,B,36,2778,Urban,1,7.92,0
8233,B,19,852,Urban,0,5.58,1
8234,B,19,3313,Rural,0,2.7,0
8235,B,32,2910,Urban,0,5.44,0
8236,A,38,1902,Rural,1,1.06,0
8237,B,52,2337,Urban,1,8.15,0
8238,B,22,3131,Urban,1,9.92,0
8239,A,60,1207,Rural,1,1.62,0
8240,A,44,2275,Rural,1,2.86,0
8241,A,41,2683,Urban,1,4.43,0
8242,A,24,2640,Rural,1,1.45,0
8243,A,23,2674,Urban,1,2.05,0
8244,A,63,4630,Urban,1,4.89,0
8245,A,50,4138,Urban,1,4.79,0
8246,B,34,2228,Urban,1,5.38,0
8247,B,63,1755,Urban,1,6.0,0
8248,B,59,2503,Urban,1,9.39,0
8249,A,47,4472,Urban,1,2.63,0
8250,B,25,500,Urban,0,9.01,0
8251,A,57,3100,Urban,1,2.68,0
8252,B,63,2630,Rural,1,3.45,0
8253,B,24,4438,Urban,1,6.99,1
8254,B,23,4177,Urban,0,6.83,0
8255,A,21,1238,Rural,1,1.58,0
8256,A,18,4435,Urban,1,3.01,0
8257,A,32,500,Urban,0,4.93,0
8258,A,48,3734,Urban,1,3.1,0
8259,B,42,3842,Urban,1,7.66,0
8260,B,64,5022,Urban,0,9.08,0
8261,B,50,3272,Rural,0,4.51,0
8262,A,52,2202,Urban,1,2.67,0
8263,A,22,1789,Urban,0,4.62,0
8264,B,22,4752,Urban,1,7.61,0
8265,A,53,5036,Urban,1,3.13,1
8266,B,34,2461,Rural,1,3.17,0
8267,B,31,3026,Rural,1,2.86,0
8268,B,46,4635,Urban,1,7.22,0
8269,B,25,3922,Rural,0,4.41,1
8270,A,51,2775,Rural,1,2.76,0
8271,B,57,2088,Urban,1,8.34,0
8272,B,18,1990,Rural,1,3.45,0
8273,B,46,4144,Rural,1,4.87,1
8274,B,53,2559,Urban,1,7.38,0
8275,B,54,2512,Urban,1,6.87,0
8276,A,46,3734,Rural,0,2.71,0
8277,B,22,3096,Urban,0,5.11,0
8278,A,49,3467,Rural,1,1.32,0
8279,B,41,2611,Urban,1,8.7,0
8280,A,36,2561,Urban,1,5.48,0
8281,B,29,2118,Urban,1,4.44,0
8282,A,18,3850,Urban,1,5.06,0
8283,A,24,3102,Urban,1,3.7,1
8284,B,34,3351,Rural,1,4.11,0
8285,B,51,1776,Urban,1,4.81,0
8286,B,60,3834,Urban,0,9.84,0
8287,B,24,3374,Urban,1,9.29,0
8288,B,34,3876,Urban,1,6.44,0
8289,B,20,3414,Rural,1,4.68,0
8290,B,46,3343,Rural,1,4.68,0
8291,A,39,815,Urban,1,3.85,0
8292,B,55,4365,Urban,1,9.68,0
8293,A,60,1415,Urban,1,5.91,0
8294,A,46,4244,Urban,0,2.87,1
8295,B,59,2912,Rural,0,2.2,0
8296,B,22,1071,Urban,1,5.99,0
8297,B,47,2896,Urban,1,6.93,1
8298,B,40,1199,Urban,1,4.56,0
8299,A,38,4329,Rural,1,1.28,0
8300,A,43,2381,Rural,1,2.94,0
8301,B,64,1750,Rural,1,4.21,0
8302,B,38,3793,Rural,1,4.62,1
8303,B,37,2949,Rural,1,4.91,0
8304,B,40,3624,Rural,1,3.13,0
8305,A,21,2863,Rural,1,2.38,0
8306,B,38,4387,Rural,0,2.55,0
8307,A,38,2518,Urban,0,4.21,0
8308,A,18,1108,Urban,1,2.84,0
8309,A,32,1686,Urban,1,2.64,0
8310,A,34,3522,Urban,1,2.39,0
8311,B,31,2210,Rural,1,3.74,0
8312,B,36,4540,Rural,1,4.85,0
8313,A,51,1595,Urban,1,2.49,0
8314,B,23,4221,Urban,1,7.01,0
8315,B,62,2480,Rural,1,4.06,0
8316,B,23,4569,Urban,1,6.98,0
8317,A,22,3606,Urban,1,5.65,0
8318,B,24,3231,Rural,1,2.5,0
8319,A,50,3797,Urban,1,2.1,0
8320,B,30,4471,Urban,1,6.3,1
8321,B,18,2939,Urban,1,7.33,0
8322,B,30,747,Urban,0,5.53,0
8323,A,60,4440,Urban,0,2.67,0
8324,A,44,2674,Urban,1,5.22,0
8325,A,24,6071,Urban,1,2.75,0
8326,B,20,2276,Urban,1,6.66,0
8327,A,42,2543,Rural,0,2.91,1
8328,A,50,3893,Urban,0,4.45,0
8329,B,57,3913,Urban,1,6.99,0
8330,A,34,3507,Urban,0,3.44,1
8331,A,62,2328,Urban,1,4.08,0
8332,B,31,1607,Urban,1,8.41,0
8333,A,54,2187,Urban,1,5.29,0
8334,A,40,1180,Rural,1,2.3,0
8335,A,41,5476,Rural,0,2.58,0
8336,A,46,1770,Urban,1,2.35,0
8337,B,55,2647,Urban,0,4.09,0
8338,A,44,3830,Urban,0,4.94,0
8339,A,55,3006,Urban,0,3.05,0
8340,A,57,2290,Rural,1,2.76,0
8341,B,62,2821,Urban,1,7.22,0
8342,B,40,2269,Rural,1,3.44,0
8343,B,48,2694,Rural,1,4.32,0
8344,B,53,3468,Urban,1,8.45,1
8345,B,34,1755,Urban,1,8.23,0
8346,B,54,4296,Urban,1,8.14,0
8347,A,20,3087,Urban,1,4.06,0
8348,B,53,2299,Rural,0,4.78,1
8349,B,22,2621,Urban,1,9.34,0
8350,A,63,4400,Urban,1,3.32,0
8351,B,32,3982,Rural,1,4.41,0
8352,B,23,3287,Urban,1,9.35,0
8353,B,27,2279,Urban,1,7.71,1
8354,A,49,3681,Urban,1,4.22,0
8355,A,40,3016,Urban,0,4.69,0
8356,A,65,5094,Urban,0,2.65,0
8357,B,34,2954,Urban,1,4.52,0
8358,B,63,5020,Urban,1,8.92,0
8359,B,37,3233,Urban,1,7.44,1
8360,B,61,1755,Urban,1,4.74,0
8361,B,58,6956,Rural,1,3.25,0
8362,B,32,1263,Urban,1,5.79,0
8363,A,61,627,Urban,1,5.5,0
8364,B,63,510,Rural,1,3.52,0
8365,B,39,6287,Rural,0,3.73,0
8366,B,23,5548,Rural,0,2.71,0
8367,B,21,3172,Urban,0,8.79,0
8368,B,40,3520,Urban,1,9.58,0
8369,A,61,3301,Urban,1,5.17,0
8370,A,62,875,Rural,1,1.99,0
8371,A,36,4750,Urban,1,5.34,0
8372,B,62,4593,Urban,1,5.13,1
8373,B,48,1522,Urban,1,4.68,0
8374,B,61,3390,Urban,1,6.63,0
8375,B,20,2911,Urban,1,5.09,0
8376,A,45,2746,Rural,0,1.52,0
8377,B,20,2185,Rural,1,3.76,0
8378,B,31,2865,Urban,1,6.42,0
8379,B,35,2367,Rural,1,4.6,1
8380,B,44,4277,Urban,0,5.35,0
8381,B,27,2966,Urban,1,9.98,0
8382,B,32,2168,Urban,1,6.16,0
8383,B,36,2969,Urban,0,7.09,0
8384,A,26,2830,Urban,1,2.53,0
8385,A,21,2779,Urban,0,4.32,0
8386,A,32,3812,Rural,1,2.92,0
8387,A,65,2668,Rural,1,2.5,0
8388,A,25,2314,Urban,1,2.98,0
8389,B,18,1367,Urban,1,6.66,0
8390,B,24,2989,Urban,1,6.55,0
8391,A,48,4494,Urban,1,2.39,0
8392,A,35,2851,Urban,1,5.54,0
8393,B,29,2397,Urban,1,6.29,0
8394,A,65,2091,Urban,1,3.98,0
8395,A,47,931,Urban,0,3.16,0
8396,A,50,4411,Urban,1,2.61,0
8397,A,64,3581,Rural,1,2.8,0
8398,B,24,3923,Rural,1,2.11,0
8399,A,45,3301,Urban,1,3.6,0
8400,A,20,2033,Urban,0,4.92,0
8401,B,60,2619,Rural,0,2.93,0
8402,A,23,2399,Urban,0,3.78,0
8403,A,48,2499,Urban,1,4.26,0
8404,A,55,2507,Urban,1,5.98,0
8405,A,32,4325,Urban,1,5.03,0
8406,B,24,5426,Urban,1,9.8,0
8407,B,60,1953,Urban,0,8.16,0
8408,B,47,2796,Urban,0,5.61,0
8409,A,44,3260,Rural,1,1.57,0
8410,A,34,1823,Urban,1,5.29,0
8411,B,35,3063,Urban,1,6.57,0
8412,B,39,3421,Urban,1,6.22,0
8413,A,43,2906,Urban,1,5.78,0
8414,B,44,3752,Urban,1,4.08,0
8415,B,57,3000,Urban,0,7.15,0
8416,B,41,500,Urban,1,8.65,0
8417,B,25,1847,Urban,1,8.42,0
8418,B,38,4718,Rural,1,3.1,0
8419,B,46,3624,Rural,1,3.61,0
8420,B,60,500,Urban,1,4.03,0
8421,A,38,1187,Urban,1,4.14,0
8422,A,20,3866,Rural,1,2.18,0
8423,A,48,2308,Urban,0,5.5,0
8424,A,44,500,Rural,1,1.42,1
8425,B,63,4271,Urban,0,8.95,1
8426,B,44,3868,Urban,1,8.31,0
8427,B,26,2004,Urban,1,8.0,0
8428,B,50,4494,Rural,1,3.18,1
8429,B,50,2050,Urban,0,6.2,0
8430,A,43,2252,Rural,1,2.41,0
8431,A,45,2417,Rural,1,2.98,0
8432,B,61,725,Urban,1,6.43,0
8433,A,60,3495,Urban,1,5.67,0
8434,A,48,3624,Urban,0,4.35,0
8435,B,18,2449,Urban,0,9.21,0
8436,B,37,3847,Rural,1,2.65,0
8437,A,29,1090,Urban,0,5.05,0
8438,A,34,3823,Urban,1,5.34,0
8439,A,32,3390,Urban,0,5.33,0
8440,B,51,2171,Rural,1,4.35,0
8441,A,33,3496,Urban,1,3.22,0
8442,A,21,1942,Rural,1,2.04,0
8443,A,25,4326,Rural,1,1.6,0
8444,A,51,3632,Rural,1,1.69,0
8445,B,63,3436,Urban,1,5.81,0
8446,B,42,2445,Urban,1,5.71,0
8447,A,32,3930,Urban,1,4.77,0
8448,B,45,4444,Urban,1,7.9,0
8449,A,26,4928,Rural,0,1.41,0
8450,B,19,2345,Urban,0,8.15,0
8451,A,34,3982,Urban,0,3.16,0
8452,A,27,4674,Urban,1,2.81,0
8453,A,26,2708,Urban,1,4.99,1
8454,A,48,4686,Urban,0,3.45,0
8455,A,19,3190,Urban,1,4.28,1
8456,B,41,1777,Urban,1,5.2,0
8457,B,36,2148,Urban,1,7.68,0
8458,A,34,1267,Urban,1,2.83,1
8459,A,60,2953,Urban,0,2.67,0
8460,B,27,2807,Urban,1,6.32,0
8461,A,45,3226,Rural,1,2.58,0
8462,B,55,4634,Rural,1,2.53,0
8463,A,65,2980,Urban,1,2.47,0
8464,A,45,2679,Urban,1,2.13,0
8465,B,18,2760,Urban,1,6.5,1
8466,A,20,775,Rural,1,1.56,0
8467,B,32,3820,Rural,1,2.88,0
8468,A,27,2819,Urban,1,5.93,0
8469,B,38,3096,Rural,0,2.58,0
8470,B,54,2759,Urban,0,6.75,0
8471,A,32,3152,Urban,1,5.95,0
8472,A,40,1425,Rural,1,1.06,0
8473,A,31,2998,Urban,1,4.79,0
8474,B,32,2275,Urban,1,6.23,1
8475,A,27,3041,Rural,1,2.81,0
8476,B,26,1782,Urban,1,9.47,0
8477,A,61,3574,Rural,1,1.77,1
8478,A,56,3025,Urban,1,2.89,0
8479,A,22,1445,Urban,0,3.71,0
8480,A,42,4135,Urban,1,5.86,0
8481,B,59,2382,Urban,1,5.69,0
8482,A,43,2569,Rural,1,2.96,1
8483,A,25,3957,Rural,1,2.64,0
8484,A,39,4288,Urban,1,3.07,0
8485,A,42,2440,Urban,0,5.16,1
8486,B,65,3133,Rural,1,2.15,0
8487,A,29,3818,Rural,1,2.1,0
8488,B,26,4515,Rural,0,3.07,0
8489,A,27,3106,Urban,1,3.71,1
8490,B,65,3566,Urban,1,6.84,0
8491,A,27,1903,Rural,1,2.01,0
8492,A,26,1185,Rural,1,2.31,0
8493,A,43,3665,Urban,1,4.79,0
8494,A,52,2031,Urban,1,5.9,0
8495,A,44,1890,Urban,1,5.05,0
8496,A,48,3769,Rural,1,2.38,0
8497,A,36,2823,Rural,0,1.78,0
8498,B,60,3273,Rural,1,2.35,0
8499,A,55,1460,Urban,1,2.24,0
8500,A,23,1906,Urban,1,3.91,0
8501,B,32,4956,Rural,1,4.0,0
8502,A,46,2210,Urban,1,4.6,0
8503,A,64,2756,Urban,1,5.81,0
8504,B,62,3284,Urban,0,6.29,0
8505,A,22,1716,Rural,1,2.26,0
8506,A,31,4623,Urban,1,5.55,0
8507,A,19,3009,Urban,0,3.62,0
8508,B,40,2716,Urban,1,6.87,1
8509,B,61,4281,Urban,0,9.54,0
8510,B,63,4094,Urban,1,7.3,0
8511,A,36,5360,Urban,0,5.2,1
8512,A,41,2475,Rural,1,2.87,0
8513,A,37,5631,Urban,0,4.28,0
8514,A,64,3775,Urban,1,2.44,0
8515,B,44,5028,Rural,1,4.47,0
8516,A,41,4182,Urban,1,5.27,0
8517,A,34,2229,Urban,0,2.46,0
8518,B,42,1999,Urban,1,7.29,0
8519,B,63,835,Rural,1,3.46,0
8520,A,48,587,Rural,1,2.69,0
8521,B,45,2265,Urban,1,5.65,1
8522,A,45,4520,Urban,1,3.71,0
8523,B,39,2402,Rural,1,3.81,0
8524,B,22,2188,Urban,1,7.1,0
8525,A,61,3839,Rural,0,2.91,0
8526,B,59,1966,Urban,1,9.76,0
8527,A,25,5208,Urban,1,2.33,0
8528,B,55,2685,Urban,1,5.79,1
8529,A,45,4116,Urban,1,2.03,1
8530,A,64,2759,Urban,0,3.67,0
8531,A,29,3029,Urban,1,4.65,1
8532,A,42,4352,Urban,1,3.89,0
8533,B,55,3275,Urban,1,4.4,1
8534,A,61,4792,Urban,1,2.78,0
8535,B,32,2060,Urban,1,5.04,0
8536,B,61,1441,Rural,1,3.53,0
8537,B,58,900,Rural,1,4.03,0
8538,B,51,4505,Urban,0,5.9,0
8539,B,62,4081,Urban,1,4.78,0
8540,A,30,2681,Urban,1,5.19,0
8541,A,25,3358,Urban,0,5.43,0
8542,A,30,4283,Urban,0,3.11,0
8543,B,53,2771,Urban,1,6.52,1
8544,B,23,887,Rural,1,2.25,0
8545,A,55,903,Urban,0,2.91,0
8546,B,49,1686,Urban,1,8.6,1
8547,B,38,3122,Rural,1,3.1,0
8548,B,61,1870,Urban,1,7.63,0
8549,B,61,4240,Urban,1,9.68,0
8550,A,24,1471,Urban,1,4.89,1
8551,A,43,2167,Rural,0,1.91,0
8552,A,32,814,Urban,1,3.47,0
8553,A,59,2465,Urban,1,2.76,0
8554,B,40,3008,Rural,1,4.27,0
8555,A,55,4293,Urban,1,2.45,1
8556,A,58,3143,Rural,1,1.12,0
8557,B,32,3889,Urban,0,4.63,0
8558,B,65,4206,Rural,1,2.73,1
8559,A,57,3470,Rural,1,2.25,0
8560,B,33,1924,Urban,1,9.17,0
8561,A,49,3485,Urban,1,5.97,0
8562,A,54,4785,Rural,1,2.46,1
8563,A,35,2622,Urban,1,2.58,0
8564,A,37,3665,Urban,1,3.11,0
8565,B,63,3634,Rural,1,2.4,0
8566,B,19,2557,Urban,0,4.69,0
8567,B,40,4124,Urban,1,7.41,0
8568,B,47,2538,Urban,1,9.44,0
8569,A,20,3543,Urban,1,4.74,0
8570,A,63,2712,Urban,1,5.2,0
8571,B,56,3052,Urban,0,7.05,0
8572,B,64,4120,Rural,1,3.43,0
8573,B,18,663,Urban,1,9.62,0
8574,A,58,3740,Urban,1,4.89,0
8575,A,39,3848,Rural,0,1.92,0
8576,A,46,2310,Urban,1,3.33,0
8577,A,31,2962,Urban,1,2.37,0
8578,A,65,1828,Rural,1,2.64,0
8579,B,45,2041,Urban,0,5.02,0
8580,B,38,3325,Urban,1,7.09,0
8581,A,62,6150,Urban,1,4.55,1
8582,A,49,3796,Urban,1,4.98,0
8583,B,23,1982,Rural,1,2.25,0
8584,A,18,3930,Urban,1,2.04,0
8585,A,38,3697,Urban,1,4.82,0
8586,A,21,927,Rural,1,1.91,0
8587,A,20,2620,Urban,0,2.72,0
8588,B,47,2828,Urban,1,9.89,0
8589,A,48,3141,Urban,1,5.17,0
8590,A,51,2962,Urban,1,4.31,0
8591,A,36,3177,Urban,1,4.81,0
8592,B,37,1877,Urban,1,4.93,0
8593,A,40,2609,Urban,1,5.85,0
8594,A,57,2681,Urban,1,5.99,0
8595,A,42,4391,Urban,1,4.59,0
8596,A,32,2163,Rural,1,2.34,0
8597,B,55,2706,Urban,1,8.23,0
8598,B,40,2572,Urban,1,7.99,0
8599,A,19,4904,Urban,1,3.75,1
8600,B,32,3798,Urban,0,7.24,0
8601,B,61,1879,Urban,0,5.7,0
8602,B,52,3476,Rural,0,3.34,1
8603,A,27,1786,Rural,0,1.87,1
8604,B,31,3312,Urban,0,5.73,0
8605,B,44,4639,Urban,1,8.72,0
8606,A,31,652,Urban,0,3.64,0
8607,B,52,1790,Urban,1,7.31,0
8608,A,50,3187,Urban,0,2.62,0
8609,A,18,2524,Urban,1,3.9,0
8610,B,51,3256,Urban,1,8.57,0
8611,A,36,2900,Urban,0,3.78,0
8612,B,41,983,Urban,1,7.35,1
8613,A,59,3746,Rural,1,2.4,0
8614,B,21,1398,Rural,1,3.17,1
8615,A,53,3246,Urban,1,3.41,0
8616,B,30,2454,Urban,1,4.51,0
8617,A,49,5881,Urban,1,4.33,0
8618,B,26,2854,Rural,1,4.12,0
8619,A,56,3421,Rural,0,2.16,0
8620,B,33,3664,Rural,1,2.85,1
8621,B,20,3405,Urban,1,5.57,0
8622,A,37,2967,Urban,0,2.64,0
8623,B,27,1811,Urban,1,4.28,0
8624,A,39,2865,Urban,1,3.71,0
8625,A,65,760,Urban,0,2.64,0
8626,A,20,3585,Urban,0,4.76,0
8627,B,28,6504,Rural,1,4.89,0
8628,B,42,3212,Rural,1,2.22,0
8629,A,59,3407,Urban,1,5.57,0
8630,A,65,1137,Rural,0,2.32,0
8631,B,25,2020,Urban,0,9.16,0
8632,A,26,4073,Rural,1,1.31,0
8633,A,32,1263,Rural,1,2.81,0
8634,B,49,2126,Urban,1,9.75,0
8635,A,20,3681,Urban,0,5.63,0
8636,A,21,3970,Urban,1,5.14,0
8637,A,47,2869,Rural,1,1.18,0
8638,A,30,3147,Urban,1,2.88,0
8639,B,61,3144,Rural,1,4.74,0
8640,A,38,1519,Urban,1,2.92,0
8641,B,58,2911,Urban,1,6.09,0
8642,B,63,3290,Rural,1,2.15,1
8643,A,36,2893,Urban,0,4.51,0
8644,A,56,689,Urban,1,4.25,0
8645,B,65,4842,Urban,1,9.77,0
8646,A,39,1687,Urban,1,5.57,0
8647,A,37,3086,Urban,1,4.02,0
8648,A,54,3386,Urban,1,4.44,0
8649,A,48,2454,Urban,1,3.65,0
8650,A,27,3293,Rural,0,1.26,0
8651,A,35,2069,Urban,0,5.47,0
8652,B,60,5576,Rural,1,3.65,0
8653,A,56,2687,Urban,1,3.7,0
8654,A,63,4078,Urban,0,2.27,0
8655,A,37,1688,Urban,1,4.66,0
8656,A,35,3865,Urban,1,3.6,0
8657,B,28,2139,Urban,1,5.52,0
8658,A,39,1328,Urban,1,5.51,1
8659,A,61,1721,Rural,1,1.37,0
8660,A,35,1982,Urban,0,4.06,0
8661,B,51,3133,Urban,1,8.77,0
8662,A,40,6450,Urban,1,5.4,0
8663,B,18,6282,Rural,1,4.46,0
8664,A,27,2613,Urban,1,5.59,0
8665,A,18,4151,Rural,0,1.28,0
8666,A,55,1495,Urban,1,5.76,0
8667,B,56,500,Urban,1,4.06,0
8668,B,26,3036,Urban,1,5.54,0
8669,A,48,3655,Rural,0,1.17,0
8670,A,24,3939,Urban,1,5.78,0
8671,B,34,4295,Urban,0,6.54,1
8672,B,52,2603,Urban,1,5.89,0
8673,A,65,3086,Urban,1,2.67,0
8674,B,54,3985,Urban,1,4.93,0
8675,A,35,4432,Urban,1,4.46,0
8676,A,50,1911,Urban,1,2.19,0
8677,B,21,3252,Rural,1,3.78,0
8678,A,40,3779,Urban,1,5.1,0
8679,B,28,3177,Urban,1,7.61,0
8680,B,26,2253,Urban,1,8.96,0
8681,B,47,3003,Rural,1,2.8,0
